,Coke 300ml 12 S/W NP,Coke 350ml CR 24RB,COKE 500ML 20 RB,Coke Zero 750ml 6 S/W NP,DASANI STILL 500ML 12 S/W NP,DASANI WATER 1.5L 6 S/W NP,Fanta Fruit Blast 300ml 12 S/W NP,FANTA FRUIT BLAST 350ML RGB X 24,FANTA ORANGE 1.25L 6 S/W NP,Fanta Orange 300ml 12 S/W NP,Fanta Orange 350ml CR 24RB,Fanta Orange 500ml 20 RB,Fanta P/apple 350ml CR 24RB,Fanta Passion 1.25L 6 S/W NP,Fanta Passion 300ml 12 S/W NP,Fanta Passion 350ml 24 RB,Fanta Passion 500ml 20 RB,Fanta Pineapple 300ML 12 S/W NP,Fanta Pineapple 500ml 20 RB,KREST BITTER LEMON 300ML 24 RB,KREST SODA WATER 300ML 24 RB,Krest Soda Water 500ml 12 S/W NP,Krest Tonic 300ml 24 RB,Krest Tonic Water 500ml 12 S/W NP,MINUTE MAID MANGO 1L 6 SW PET,MINUTE MAID MANGO 400ML 12 SW NP,Monster Energy TZ 500ml 1x24 C,Novida Pineapple 300ml 12 S/W NP,Spar Pinenut 350ml 24 RB,SPRITE 1.25L 6 S/W NP,Sprite 300ml 12 S/W NP,Sprite 350ml CR 24RB,Sprite Zero 750ml 6 S/W NP,Tangawizi 350ml 24 RB,Grand Total
2021-11-06,111.0,1116.0,79.0,1.0,20.0,29.0,65.0,0.0,62.0,161.0,835.0,48.0,681.0,0.0,81.0,399.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,19.0,48.0,143.0,0.0,106.0,86.0,37.0,93.0,526.0,0.0,117.0,5536.0
2021-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,121.0,1616.0,42.0,0.0,5.0,6.0,77.0,106.0,50.0,104.0,943.0,29.0,155.0,0.0,96.0,641.0,0.0,111.0,0.0,0.0,34.0,0.0,0.0,17.0,17.0,69.0,0.0,137.0,130.0,35.0,143.0,804.0,0.0,52.0,5965.0
2021-11-09,160.0,1279.0,109.0,602.0,5.0,16.0,41.0,28.0,44.0,117.0,725.0,78.0,458.0,0.0,89.0,353.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,84.0,0.0,68.0,650.0,20.0,108.0,589.0,0.0,0.0,6308.0
2021-11-10,90.0,1280.0,75.0,42.0,10.0,19.0,21.0,123.0,36.0,62.0,704.0,46.0,29.0,0.0,42.0,666.0,0.0,61.0,0.0,0.0,30.0,0.0,0.0,5.0,36.0,54.0,0.0,49.0,651.0,28.0,65.0,413.0,98.0,3.0,5104.0
2021-11-11,119.0,1247.0,44.0,89.0,18.0,12.0,29.0,70.0,44.0,98.0,582.0,38.0,473.0,0.0,39.0,494.0,0.0,47.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,81.0,824.0,33.0,56.0,77.0,25.0,10.0,4885.0
2021-11-12,87.0,1097.0,120.0,4.0,3.0,116.0,38.0,36.0,61.0,69.0,294.0,95.0,413.0,0.0,50.0,508.0,0.0,56.0,1.0,0.0,2.0,0.0,0.0,15.0,47.0,110.0,0.0,81.0,190.0,33.0,55.0,596.0,57.0,0.0,4544.0
2021-11-13,93.0,897.0,88.0,8.0,16.0,10.0,54.0,25.0,46.0,85.0,1.0,65.0,12.0,0.0,72.0,450.0,0.0,69.0,0.0,0.0,6.0,0.0,0.0,4.0,30.0,69.0,0.0,99.0,332.0,24.0,74.0,218.0,0.0,317.0,3513.0
2021-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-15,86.0,1206.0,161.0,0.0,50.0,57.0,41.0,12.0,50.0,52.0,0.0,55.0,20.0,0.0,36.0,618.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,41.0,2.0,93.0,66.0,43.0,71.0,462.0,0.0,329.0,4079.0
2021-11-16,134.0,1705.0,205.0,0.0,5.0,10.0,54.0,31.0,22.0,119.0,411.0,22.0,7.0,0.0,77.0,828.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,64.0,0.0,138.0,70.0,34.0,85.0,564.0,0.0,125.0,5087.0
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-18,368.0,4531.0,220.0,929.0,14.0,49.0,130.0,0.0,100.0,204.0,11.0,0.0,425.0,0.0,240.0,629.0,0.0,257.0,0.0,0.0,5.0,0.0,0.0,6.0,103.0,206.0,0.0,332.0,0.0,66.0,284.0,11.0,0.0,65.0,10172.0
2021-11-19,185.0,443.0,135.0,632.0,43.0,49.0,54.0,0.0,112.0,207.0,0.0,-1.0,21.0,0.0,135.0,20.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,130.0,0.0,34.0,0.0,26.0,217.0,0.0,0.0,0.0,3230.0
2021-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,86.0,1185.0,9.0,217.0,1.0,13.0,14.0,0.0,90.0,68.0,0.0,14.0,112.0,0.0,49.0,294.0,0.0,18.0,0.0,0.0,44.0,0.0,0.0,1.0,16.0,47.0,0.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,2852.0
2021-11-23,347.0,164.0,2.0,678.0,23.0,69.0,5.0,0.0,60.0,392.0,0.0,28.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,54.0,121.0,0.0,22.0,0.0,0.0,262.0,0.0,881.0,0.0,4249.0
2021-11-24,212.0,32.0,10.0,164.0,11.0,8.0,3.0,0.0,27.0,169.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,79.0,23.0,0.0,0.0,48.0,124.0,0.0,0.0,0.0,3.0,59.0,907.0,224.0,0.0,2673.0
2021-11-25,53.0,910.0,30.0,71.0,9.0,18.0,0.0,0.0,8.0,41.0,1644.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,3129.0
2021-11-26,493.0,2619.0,120.0,132.0,93.0,55.0,0.0,0.0,4.0,122.0,4308.0,0.0,628.0,0.0,0.0,259.0,0.0,0.0,144.0,0.0,0.0,20.0,0.0,3.0,46.0,108.0,0.0,447.0,0.0,0.0,16.0,65.0,98.0,0.0,10020.0
2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,140.0,531.0,80.0,85.0,8.0,4.0,0.0,0.0,8.0,0.0,145.0,0.0,83.0,0.0,0.0,509.0,0.0,0.0,65.0,0.0,4.0,42.0,0.0,0.0,42.0,52.0,0.0,144.0,260.0,2.0,0.0,129.0,117.0,130.0,2648.0
2021-11-30,49.0,0.0,0.0,75.0,111.0,141.0,0.0,0.0,0.0,33.0,1035.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,126.0,0.0,122.0,0.0,0.0,28.0,0.0,25.0,177.0,2696.0
2021-12-01,344.0,1257.0,185.0,134.0,214.0,173.0,0.0,0.0,1.0,161.0,577.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,3.0,12.0,47.0,0.0,233.0,130.0,0.0,248.0,130.0,68.0,65.0,4864.0
2021-12-02,182.0,299.0,434.0,72.0,0.0,16.0,0.0,0.0,0.0,158.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,-3.0,23.0,120.0,0.0,215.0,0.0,0.0,179.0,0.0,53.0,0.0,1958.0
2021-12-03,93.0,3497.0,220.0,52.0,210.0,35.0,0.0,0.0,0.0,89.0,1539.0,0.0,19.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,25.0,55.0,1.0,126.0,0.0,0.0,83.0,0.0,66.0,0.0,6888.0
2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,151.0,2395.0,159.0,86.0,45.0,74.0,0.0,0.0,0.0,121.0,242.0,0.0,0.0,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,60.0,107.0,0.0,136.0,402.0,0.0,115.0,0.0,32.0,0.0,5380.0
2021-12-07,223.0,1561.0,300.0,25.0,6.0,0.0,0.0,0.0,0.0,138.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,38.0,28.0,0.0,163.0,0.0,0.0,138.0,1144.0,47.0,0.0,4671.0
2021-12-08,62.0,2979.0,64.0,63.0,2.0,2.0,0.0,0.0,12.0,37.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,42.0,58.0,0.0,70.0,0.0,0.0,52.0,244.0,28.0,0.0,3837.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,603.0,283.0,179.0,297.0,132.0,165.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,14.0,0.0,0.0,107.0,268.0,0.0,451.0,0.0,0.0,93.0,0.0,8.0,0.0,4543.0
2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-12,82.0,0.0,8.0,37.0,10.0,21.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,39.0,0.0,62.0,0.0,0.0,2.0,0.0,4.0,0.0,456.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-14,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,1166.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2932.0
2021-12-15,474.0,39.0,81.0,375.0,25.0,36.0,0.0,0.0,0.0,26.0,441.0,0.0,316.0,0.0,0.0,713.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,67.0,395.0,0.0,465.0,0.0,0.0,0.0,0.0,23.0,0.0,3704.0
2021-12-16,138.0,831.0,0.0,99.0,14.0,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,1423.0
2021-12-17,159.0,778.0,0.0,114.0,4.0,7.0,0.0,0.0,0.0,121.0,584.0,0.0,194.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,123.0,0.0,156.0,0.0,0.0,0.0,909.0,5.0,0.0,4332.0
2021-12-18,144.0,3353.0,0.0,161.0,251.0,18.0,0.0,0.0,0.0,98.0,523.0,0.0,326.0,0.0,70.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.0,18.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5434.0
2021-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,105.0,1850.0,0.0,60.0,5.0,114.0,0.0,0.0,0.0,68.0,283.0,0.0,150.0,0.0,39.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,37.0,8.0,0.0,99.0,0.0,0.0,0.0,0.0,44.0,0.0,5422.0
2021-12-21,63.0,1429.0,0.0,47.0,6.0,17.0,0.0,0.0,0.0,38.0,1686.0,0.0,0.0,0.0,46.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,87.0,547.0,0.0,0.0,0.0,22.0,747.0,5103.0
2021-12-22,139.0,197.0,0.0,139.0,5.0,13.0,0.0,0.0,408.0,90.0,70.0,0.0,0.0,0.0,96.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,84.0,0.0,107.0,0.0,0.0,31.0,192.0,3408.0
2021-12-23,156.0,779.0,0.0,21.0,11.0,12.0,0.0,0.0,342.0,31.0,871.0,0.0,0.0,0.0,81.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,122.0,0.0,180.0,0.0,1794.0,6.0,40.0,5418.0
2021-12-24,46.0,1652.0,0.0,48.0,30.0,20.0,0.0,0.0,57.0,0.0,92.0,0.0,520.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,68.0,21.0,92.0,0.0,53.0,0.0,89.0,0.0,106.0,21.0,50.0,3345.0
2021-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,211.0,1895.0,0.0,248.0,48.0,47.0,0.0,0.0,219.0,166.0,80.0,0.0,606.0,0.0,128.0,159.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,61.0,42.0,215.0,0.0,256.0,0.0,164.0,0.0,50.0,136.0,0.0,6072.0
2021-12-28,31.0,195.0,0.0,491.0,24.0,107.0,0.0,130.0,120.0,8.0,130.0,0.0,519.0,0.0,417.0,158.0,0.0,0.0,0.0,0.0,16.0,86.0,0.0,156.0,179.0,158.0,0.0,466.0,1649.0,191.0,0.0,2501.0,112.0,24.0,10079.0
2021-12-29,8.0,44.0,0.0,0.0,5.0,0.0,0.0,5.0,25.0,0.0,1460.0,0.0,75.0,0.0,20.0,240.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,15.0,0.0,10.0,820.0,10.0,0.0,1579.0,0.0,0.0,4483.0
2021-12-30,0.0,815.0,0.0,56.0,0.0,39.0,0.0,0.0,30.0,0.0,5060.0,0.0,3723.0,0.0,125.0,239.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,18.0,34.0,0.0,85.0,2430.0,5.0,0.0,346.0,19.0,0.0,13330.0
2021-12-31,0.0,4703.0,0.0,73.0,10.0,15.0,0.0,175.0,43.0,0.0,1043.0,0.0,4165.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14.0,355.0,930.0,0.0,212.0,65.0,31.0,0.0,3375.0,20.0,0.0,20951.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,65.0,2.0,0.0,478.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,2879.0,0.0,0.0,411.0,223.0,318.0,0.0,0.0,341.0,1690.0,2566.0,0.0,3180.0,0.0,1318.0,1078.0,0.0,715.0,0.0,0.0,0.0,91.0,0.0,136.0,139.0,0.0,0.0,57.0,1517.0,378.0,0.0,1610.0,180.0,0.0,23143.0
2022-01-08,215.0,1259.0,0.0,78.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,17.0,0.0,1084.0,0.0,518.0,4009.0
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,57.0,2147.0,0.0,0.0,111.0,201.0,0.0,30.0,0.0,0.0,1179.0,0.0,195.0,0.0,2.0,267.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,1280.0,0.0,828.0,6740.0
2022-01-11,37.0,5014.0,0.0,0.0,10.0,25.0,0.0,6.0,51.0,9.0,3058.0,0.0,409.0,0.0,0.0,456.0,0.0,0.0,49.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,22.0,1670.0,12329.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,21.0,3537.0,0.0,13.0,-5.0,0.0,0.0,0.0,2.0,-8.0,2016.0,0.0,1259.0,0.0,-5.0,1486.0,0.0,-13.0,13.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1284.0,23.0,1566.0,11436.0
2022-01-14,12.0,2143.0,0.0,42.0,1.0,77.0,0.0,0.0,14.0,0.0,885.0,0.0,325.0,0.0,19.0,325.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2709.0,5.0,0.0,64.0,164.0,0.0,7021.0
2022-01-15,120.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,30.0,0.0,1757.0,0.0,57.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3480.0
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,585.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,862.0,0.0,2719.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,561.0,3.0,0.0,82.0,0.0,0.0,5311.0
2022-01-18,40.0,0.0,0.0,0.0,94.0,215.0,0.0,35.0,6.0,50.0,286.0,0.0,217.0,0.0,20.0,107.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,80.0,1139.0,66.0,10.0,0.0,8171.0
2022-01-19,1964.0,260.0,13.0,-2.0,-5.0,5.0,498.0,266.0,0.0,1606.0,56.0,0.0,1680.0,0.0,-7.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,256.0,3.0,862.0,1210.0,0.0,0.0,9799.0
2022-01-20,406.0,0.0,20.0,0.0,25.0,43.0,192.0,655.0,0.0,43.0,5.0,0.0,994.0,0.0,0.0,1830.0,0.0,518.0,2.0,0.0,4.0,0.0,219.0,0.0,10.0,10.0,0.0,0.0,812.0,2.0,286.0,460.0,0.0,332.0,7427.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,58.0,260.0,50.0,0.0,120.0,150.0,7.0,403.0,0.0,34.0,0.0,5.0,0.0,0.0,0.0,1463.0,0.0,90.0,3.0,0.0,55.0,0.0,64.0,0.0,5.0,0.0,0.0,0.0,19.0,24.0,54.0,0.0,0.0,426.0,3567.0
2022-01-25,86.0,2577.0,86.0,0.0,36.0,123.0,31.0,239.0,0.0,61.0,0.0,47.0,0.0,0.0,0.0,326.0,0.0,54.0,22.0,232.0,10.0,0.0,9.0,0.0,35.0,0.0,0.0,0.0,17.0,6.0,63.0,0.0,0.0,230.0,4506.0
2022-01-26,180.0,2342.0,105.0,0.0,2.0,20.0,66.0,127.0,0.0,135.0,0.0,69.0,151.0,0.0,0.0,137.0,0.0,169.0,43.0,102.0,0.0,1.0,101.0,0.0,53.0,0.0,0.0,0.0,89.0,14.0,141.0,1246.0,0.0,13.0,6031.0
2022-01-27,25.0,121.0,32.0,10.0,16.0,170.0,62.0,159.0,19.0,10.0,229.0,70.0,74.0,0.0,12.0,3.0,0.0,120.0,12.0,124.0,125.0,0.0,127.0,1.0,59.0,0.0,0.0,20.0,0.0,26.0,104.0,1155.0,10.0,2.0,3186.0
2022-01-28,132.0,446.0,432.0,0.0,4.0,48.0,165.0,424.0,2.0,64.0,126.0,46.0,0.0,0.0,5.0,82.0,0.0,179.0,40.0,97.0,95.0,0.0,175.0,0.0,72.0,0.0,0.0,0.0,260.0,15.0,129.0,745.0,0.0,1.0,4384.0
2022-01-29,0.0,1005.0,4.0,0.0,4.0,8.0,14.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,39.0,0.0,21.0,0.0,19.0,0.0,0.0,0.0,325.0,24.0,32.0,272.0,0.0,0.0,1895.0
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,1476.0,5.0,0.0,0.0,0.0,18.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,26.0,5.0,16.0,0.0,0.0,45.0,0.0,13.0,12.0,0.0,0.0,389.0,10.0,21.0,517.0,0.0,0.0,2958.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,536.0,2437.0,0.0,0.0,15.0,34.0,66.0,0.0,0.0,50.0,402.0,45.0,888.0,0.0,0.0,108.0,0.0,105.0,19.0,4.0,9.0,0.0,17.0,0.0,40.0,0.0,0.0,0.0,817.0,25.0,114.0,997.0,0.0,0.0,7395.0
