,Coke 300ml 12 S/W NP,Coke 350ml CR 24RB,COKE 500ML 20 RB,Coke Zero 750ml 6 S/W NP,DASANI STILL 500ML 12 S/W NP,DASANI WATER 1.5L 6 S/W NP,Fanta Fruit Blast 300ml 12 S/W NP,FANTA FRUIT BLAST 350ML RGB X 24,FANTA ORANGE 1.25L 6 S/W NP,Fanta Orange 300ml 12 S/W NP,Fanta Orange 350ml CR 24RB,Fanta Orange 500ml 20 RB,Fanta P/apple 350ml CR 24RB,Fanta Passion 1.25L 6 S/W NP,Fanta Passion 300ml 12 S/W NP,Fanta Passion 350ml 24 RB,Fanta Passion 500ml 20 RB,Fanta Pineapple 300ML 12 S/W NP,Fanta Pineapple 500ml 20 RB,KREST BITTER LEMON 300ML 24 RB,KREST SODA WATER 300ML 24 RB,Krest Soda Water 500ml 12 S/W NP,Krest Tonic 300ml 24 RB,Krest Tonic Water 500ml 12 S/W NP,MINUTE MAID MANGO 1L 6 SW PET,MINUTE MAID MANGO 400ML 12 SW NP,Monster Energy TZ 500ml 1x24 C,Novida Pineapple 300ml 12 S/W NP,Spar Pinenut 350ml 24 RB,SPRITE 1.25L 6 S/W NP,Sprite 300ml 12 S/W NP,Sprite 350ml CR 24RB,Sprite Zero 750ml 6 S/W NP,Tangawizi 350ml 24 RB,Grand Total
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-18,233.312,6701.349,387.42,736.234,14.798,77.665,82.42,0.0,132.1,129.336,16.269,0.0,628.575,0.0,152.16,930.291,0.0,162.938,0.0,0.0,6.34,0.0,0.0,6.342,108.871,174.07,0.0,210.488,0.0,87.186,180.056,16.269,0.0,96.135,12348.731
2021-11-19,117.29,655.197,237.735,500.863,45.451,77.665,34.236,0.0,147.952,131.238,0.0,-1.761,31.059,0.0,85.59,29.58,0.0,39.308,0.0,0.0,0.0,0.0,0.0,0.0,46.508,109.85,0.0,21.556,0.0,34.346,137.578,0.0,0.0,0.0,3241.979
2021-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,54.524,1752.615,15.849,171.974,1.057,20.605,8.876,0.0,118.89,43.112,0.0,24.654,165.648,0.0,31.066,434.826,0.0,11.412,0.0,0.0,55.792,0.0,0.0,1.057,16.912,39.715,0.0,1.268,0.0,0.0,54.524,0.0,0.0,0.0,3555.766
2021-11-23,219.998,242.556,3.522,537.315,24.311,109.365,3.17,0.0,79.26,248.528,0.0,49.308,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,196.54,0.0,0.0,0.0,57.078,102.245,0.0,13.948,0.0,0.0,166.108,0.0,698.193,0.0,3803.139
2021-11-24,134.408,47.328,17.61,129.972,11.627,12.68,1.902,0.0,35.667,107.146,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,100.172,24.311,0.0,0.0,50.736,104.78,0.0,0.0,0.0,3.963,37.406,1341.453,177.523,0.0,2938.264
2021-11-25,33.602,1345.89,52.83,56.267,9.513,28.53,0.0,0.0,10.568,25.994,2431.476,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,63.4,11.627,0.0,0.0,8.456,23.66,0.0,0.0,0.0,0.0,6.974,0.0,31.7,0.0,4349.505
2021-11-26,312.562,3873.501,211.32,104.612,98.301,87.175,0.0,0.0,5.284,77.348,6371.532,0.0,928.812,0.0,0.0,383.061,0.0,0.0,253.584,0.0,0.0,21.14,0.0,3.171,48.622,91.26,0.0,283.398,0.0,0.0,10.144,96.135,77.665,0.0,13592.307
2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,88.76,785.349,140.88,67.363,8.456,6.34,0.0,0.0,10.568,0.0,214.455,0.0,122.757,0.0,0.0,752.811,0.0,0.0,114.465,0.0,5.072,44.394,0.0,0.0,44.394,43.94,0.0,91.296,384.54,2.642,0.0,190.791,92.722,192.27,3476.141
2021-11-30,31.066,0.0,0.0,59.439,117.327,223.485,0.0,0.0,0.0,20.922,1530.765,0.0,692.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.627,0.0,0.0,17.969,106.47,0.0,77.348,0.0,0.0,17.752,0.0,19.814,261.783,3481.785
2021-12-01,218.096,1859.103,325.785,106.197,226.198,274.205,0.0,0.0,1.321,102.074,853.383,0.0,220.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,8.456,0.0,3.171,12.684,39.715,0.0,147.722,192.27,0.0,157.232,192.27,53.891,96.135,5860.824
2021-12-02,115.388,442.221,764.274,57.061,0.0,25.36,0.0,0.0,0.0,100.172,0.0,0.0,13.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.804,14.798,0.0,-3.171,24.311,101.4,0.0,136.31,0.0,0.0,113.486,0.0,42.003,0.0,2145.216
2021-12-03,58.962,5172.063,387.42,41.211,221.97,55.475,0.0,0.0,0.0,56.426,2276.181,0.0,28.101,0.0,0.0,928.812,0.0,0.0,0.0,0.0,0.0,25.368,0.0,0.0,26.425,46.475,2.113,79.884,0.0,0.0,52.622,0.0,52.305,0.0,9644.995
2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,95.734,3542.205,279.999,68.156,47.565,117.29,0.0,0.0,0.0,76.714,357.918,0.0,0.0,0.0,0.0,1742.262,0.0,0.0,0.0,0.0,2.536,15.855,0.0,0.0,63.42,90.415,0.0,86.224,594.558,0.0,72.91,0.0,25.36,0.0,7342.541
2021-12-07,141.382,2308.719,528.3,19.813,6.342,0.0,0.0,0.0,0.0,87.492,1229.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342,0.0,0.0,40.166,23.66,0.0,103.342,0.0,0.0,87.492,1691.976,37.247,0.0,6335.633
2021-12-08,39.308,4405.941,112.704,49.929,2.114,3.17,0.0,0.0,15.852,23.458,115.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.456,0.0,0.0,44.394,49.01,0.0,44.38,0.0,0.0,32.968,360.876,22.189,0.0,5368.163
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,382.302,418.557,315.219,235.373,139.524,261.525,0.0,0.0,0.0,311.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.492,0.0,0.0,0.0,14.798,0.0,0.0,113.099,226.46,0.0,285.934,0.0,0.0,58.962,0.0,6.342,0.0,4033.856
2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-12,51.988,0.0,14.088,29.323,10.57,33.285,0.0,0.0,0.0,34.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.922,0.0,0.0,0.0,5.285,0.0,0.0,12.684,32.955,0.0,39.308,0.0,0.0,1.268,0.0,3.17,0.0,381.041
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-14,12.68,0.0,21.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.681,0.0,1724.514,0.0,0.0,980.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,4298.404
2021-12-15,300.516,57.681,142.641,297.189,26.425,57.06,0.0,0.0,0.0,16.484,652.239,0.0,467.364,0.0,0.0,1054.527,0.0,6.34,0.0,0.0,0.0,6.342,0.0,0.0,70.819,333.775,0.0,294.81,0.0,0.0,0.0,0.0,18.228,0.0,4026.524
2021-12-16,87.492,1229.049,0.0,78.458,14.798,22.19,0.0,0.0,0.0,19.02,0.0,0.0,0.0,0.0,0.0,39.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.083,50.7,0.0,31.7,0.0,0.0,0.0,0.0,3.962,0.0,1741.137
2021-12-17,100.806,1150.662,0.0,90.344,4.228,11.095,0.0,0.0,0.0,76.714,863.736,0.0,286.926,0.0,88.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.508,103.935,0.0,98.904,0.0,0.0,0.0,1344.411,3.963,0.0,5321.65
2021-12-18,91.296,4959.087,0.0,127.592,265.307,28.53,0.0,0.0,0.0,62.132,773.517,0.0,482.154,0.0,44.38,190.791,0.0,0.0,0.0,0.0,0.0,0.0,22.824,0.0,31.71,15.21,0.0,20.288,0.0,0.0,0.0,0.0,0.0,0.0,7392.809
2021-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,66.57,2736.15,0.0,47.551,5.285,180.69,0.0,0.0,0.0,43.112,418.557,0.0,221.85,0.0,24.726,3299.649,0.0,0.0,0.0,0.0,0.0,0.0,24.092,0.0,39.109,6.76,0.0,62.766,0.0,0.0,0.0,0.0,34.869,0.0,7539.406
2021-12-21,39.942,2113.491,0.0,37.248,6.342,26.945,0.0,0.0,0.0,24.092,2493.594,0.0,0.0,0.0,29.164,184.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.254,2.535,0.0,55.158,809.013,0.0,0.0,0.0,17.435,1104.813,7198.327
2021-12-22,88.126,291.363,0.0,110.159,5.285,20.605,0.0,0.0,538.968,57.06,103.53,0.0,0.0,0.0,60.864,1192.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.596,0.0,0.0,53.256,0.0,141.347,0.0,0.0,24.566,283.968,4239.666
2021-12-23,98.904,1152.141,0.0,16.643,11.627,19.02,0.0,0.0,451.782,19.654,1288.209,0.0,0.0,0.0,51.354,763.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57,39.109,0.0,0.0,77.348,0.0,237.78,0.0,2653.326,4.755,59.16,7413.785
2021-12-24,29.164,2443.308,0.0,38.04,31.71,31.7,0.0,0.0,75.297,0.0,136.068,0.0,769.08,0.0,22.19,0.0,0.0,0.0,0.0,0.0,38.04,0.0,0.0,71.876,22.197,77.74,0.0,33.602,0.0,117.569,0.0,156.774,16.642,73.95,4535.321
2021-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,133.774,2802.705,0.0,196.541,50.736,74.495,0.0,0.0,289.299,105.244,118.32,0.0,896.274,0.0,81.152,235.161,0.0,0.0,0.0,0.0,19.02,0.0,0.0,64.477,44.394,181.675,0.0,162.304,0.0,216.644,0.0,73.95,107.779,0.0,7327.574
2021-12-28,19.654,288.405,0.0,389.118,25.368,169.595,0.0,192.27,158.52,5.072,192.27,0.0,767.601,0.0,264.378,233.682,0.0,0.0,0.0,0.0,20.288,90.902,0.0,164.892,189.203,133.51,0.0,295.444,2438.871,252.311,0.0,3698.979,88.76,35.496,12502.821
2021-12-29,5.072,65.076,0.0,0.0,5.285,0.0,0.0,7.395,33.025,0.0,2159.34,0.0,110.925,0.0,12.68,354.96,0.0,0.0,0.0,0.0,3.804,0.0,0.0,0.0,12.684,12.675,0.0,6.34,1212.78,13.21,0.0,2335.341,0.0,0.0,6517.856
2021-12-30,0.0,1205.385,0.0,44.38,0.0,61.815,0.0,0.0,39.63,0.0,7483.74,0.0,5506.317,0.0,79.25,353.481,0.0,0.0,0.0,0.0,0.0,7.399,0.0,10.57,19.026,28.73,0.0,53.89,3593.97,6.605,0.0,511.734,15.057,0.0,19335.428
2021-12-31,0.0,6955.737,0.0,57.853,10.57,23.775,0.0,258.825,56.803,0.0,1542.597,0.0,6160.035,0.0,137.578,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,14.798,375.235,785.85,0.0,134.408,96.135,40.951,0.0,4991.625,15.849,0.0,27506.972
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,31.7,0.0,15.85,0.0,0.0,10.568,0.0,0.0,0.0,383.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.627,0.0,0.0,0.0,0.0,0.0,39.63,0.0,96.135,1.585,0.0,645.119
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,1825.286,0.0,0.0,325.72,235.711,504.03,0.0,0.0,450.461,1071.46,3795.114,0.0,4703.22,0.0,835.612,1594.362,0.0,453.31,0.0,0.0,0.0,96.187,0.0,143.752,146.923,0.0,0.0,36.138,2243.643,499.338,0.0,2381.19,142.65,0.0,26139.539
2022-01-08,136.31,1862.061,0.0,61.815,0.0,188.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.021,22.457,0.0,1603.236,0.0,766.122,5666.037
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,36.138,3175.413,0.0,0.0,117.327,318.585,0.0,44.37,0.0,0.0,1743.741,0.0,288.405,0.0,1.268,394.893,0.0,0.0,35.22,0.0,0.0,5.285,0.0,6.342,0.0,0.0,0.0,0.0,525.045,0.0,0.0,1893.12,0.0,1224.612,9870.013
2022-01-11,23.458,7415.706,0.0,0.0,10.57,39.625,0.0,8.874,67.371,5.706,4522.782,0.0,604.911,0.0,0.0,674.424,0.0,0.0,86.289,0.0,0.0,6.342,0.0,0.0,14.798,0.0,0.0,0.0,0.0,0.0,0.0,1848.75,17.435,2469.93,18088.871
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,13.314,5231.223,0.0,10.302,-5.285,0.0,0.0,0.0,2.642,-5.072,2981.664,0.0,1862.061,0.0,-3.17,2197.794,0.0,-8.242,22.893,0.0,0.0,-3.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963,0.0,1899.036,18.227,2316.114,16814.644
2022-01-14,7.608,3169.497,0.0,33.285,1.057,122.045,0.0,0.0,18.494,0.0,1308.915,0.0,480.675,0.0,12.046,480.675,0.0,0.0,26.415,0.0,0.0,0.0,0.0,0.0,2.114,0.0,0.0,0.0,4006.611,6.605,0.0,94.656,129.97,0.0,10147.461
2022-01-15,76.08,1437.588,0.0,0.0,0.0,0.0,0.0,0.0,39.63,9.51,44.37,0.0,2598.603,0.0,36.138,0.0,0.0,5.072,3.522,0.0,0.0,0.0,0.0,95.13,53.907,0.0,0.0,0.0,0.0,0.0,0.0,44.37,0.0,0.0,4780.046
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,865.215,0.0,0.0,5.285,12.68,0.0,0.0,0.0,0.0,1274.898,0.0,4021.401,0.0,1.268,0.0,0.0,0.0,19.371,0.0,0.0,0.0,0.0,0.0,6.342,0.0,0.0,3.17,829.719,3.963,0.0,121.278,0.0,0.0,7661.635
2022-01-18,25.36,0.0,0.0,0.0,99.358,340.775,0.0,51.765,7.926,31.7,422.994,0.0,320.943,0.0,12.68,158.253,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,311.815,0.0,0.0,0.0,0.0,105.68,722.126,97.614,7.925,0.0,8521.419
2022-01-19,1245.176,384.54,22.893,-1.585,-5.285,7.925,315.732,393.414,0.0,1018.204,82.824,0.0,2484.72,0.0,-4.438,950.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.078,0.0,0.0,0.0,378.624,3.963,546.508,1789.59,0.0,0.0,10130.677
2022-01-20,257.404,0.0,35.22,0.0,26.425,68.155,121.728,968.745,0.0,27.262,7.395,0.0,1470.126,0.0,0.0,2706.57,0.0,328.412,3.522,0.0,5.072,0.0,277.692,0.0,10.57,8.45,0.0,0.0,1200.948,2.642,181.324,680.34,0.0,491.028,9469.893
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,36.772,384.54,88.05,0.0,126.84,237.75,4.438,596.037,0.0,21.556,0.0,8.805,0.0,0.0,0.0,2163.777,0.0,57.06,5.283,0.0,69.74,0.0,81.152,0.0,5.285,0.0,0.0,0.0,28.101,31.704,34.236,0.0,0.0,630.054,4903.969
2022-01-25,54.524,3811.383,151.446,0.0,38.052,194.955,19.654,353.481,0.0,38.674,0.0,82.767,0.0,0.0,0.0,482.154,0.0,34.236,38.742,294.176,12.68,0.0,11.412,0.0,36.995,0.0,0.0,0.0,25.143,7.926,39.942,0.0,0.0,340.17,6296.824
2022-01-26,114.12,3463.818,184.905,0.0,2.114,31.7,41.844,187.833,0.0,85.59,0.0,121.509,223.329,0.0,0.0,202.623,0.0,107.146,75.723,129.336,0.0,1.057,128.068,0.0,56.021,0.0,0.0,0.0,131.631,18.494,89.394,1842.834,0.0,19.227,8024.641
2022-01-27,15.85,178.959,56.352,7.925,16.912,269.45,39.308,235.161,25.099,6.34,338.691,123.27,109.446,0.0,7.608,4.437,0.0,76.08,21.132,157.232,158.5,0.0,161.036,1.057,62.363,0.0,0.0,12.68,0.0,34.346,65.936,1708.245,7.925,2.958,4214.522
2022-01-28,83.688,659.634,760.752,0.0,4.228,76.08,104.61,627.096,2.642,40.576,186.354,81.006,0.0,0.0,3.17,121.278,0.0,113.486,70.44,122.996,120.46,0.0,221.9,0.0,76.104,0.0,0.0,0.0,384.54,19.815,81.786,1101.855,0.0,1.479,5700.439
2022-01-29,0.0,1486.395,7.044,0.0,4.228,12.68,8.876,31.059,0.0,0.0,0.0,8.805,0.0,0.0,0.0,0.0,0.0,8.242,0.0,25.36,49.452,0.0,26.628,0.0,20.083,0.0,0.0,0.0,480.675,31.704,20.288,402.288,0.0,0.0,2696.74
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,2183.004,8.805,0.0,0.0,0.0,11.412,153.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.556,0.0,16.484,8.805,20.288,0.0,0.0,57.06,0.0,13.741,10.14,0.0,0.0,575.331,13.21,13.314,764.643,0.0,0.0,4237.418
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,339.824,3604.323,0.0,0.0,15.855,53.89,41.844,0.0,0.0,31.7,594.558,79.245,1313.352,0.0,0.0,159.732,0.0,66.57,33.459,5.072,11.412,0.0,21.556,0.0,42.28,0.0,0.0,0.0,1208.343,33.025,72.276,1474.563,0.0,0.0,9907.898
2022-02-03,131.238,4392.63,38.742,0.0,70.819,118.875,74.178,0.0,7.926,15.216,167.127,253.584,1545.555,0.0,0.0,317.985,0.0,97.002,86.289,0.0,174.984,0.0,15.216,0.0,75.047,0.0,0.0,0.0,189.312,62.087,27.262,1464.21,0.0,0.0,9498.632
2022-02-04,109.048,2512.821,17.61,0.0,19.026,79.25,56.426,23.664,0.0,52.622,593.079,36.981,507.297,0.0,0.0,1541.118,0.0,12.68,84.528,6.34,49.452,0.0,12.68,0.0,58.135,0.0,0.0,0.0,1444.983,48.877,5.072,1862.061,0.0,0.0,9312.186
2022-02-05,0.0,854.862,0.0,0.0,0.0,63.4,6.34,96.135,0.0,0.0,769.08,77.484,1005.72,0.0,0.0,288.405,0.0,0.0,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.556,0.0,109.446,0.0,0.0,3386.264
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,14.582,1476.042,7.044,0.0,2.114,20.605,15.216,319.464,0.0,0.0,550.188,75.723,962.829,0.0,0.0,1011.636,0.0,0.0,36.981,0.0,12.68,0.0,19.02,0.0,0.0,0.0,0.0,0.0,96.135,22.457,1.268,556.104,0.0,0.0,5223.975
2022-02-08,0.0,246.993,0.0,0.0,0.0,0.0,1.268,107.967,0.0,0.0,0.0,0.0,72.471,0.0,0.0,96.135,0.0,0.0,0.0,0.0,2.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.605,0.0,50.286,0.0,0.0,597.621
2022-02-09,516.71,1570.698,0.0,0.0,77.161,190.2,58.328,507.297,0.0,5.072,1079.67,75.723,987.972,0.0,0.0,501.381,0.0,0.0,26.415,63.4,30.432,0.0,13.948,0.0,36.995,0.0,0.0,0.0,94.656,1.321,19.02,1453.857,0.0,755.769,8882.444
2022-02-10,396.25,1904.952,0.0,0.0,7.399,26.945,12.046,122.757,2.642,332.216,1285.251,59.874,760.206,0.0,0.0,112.404,0.0,0.0,5.283,0.0,21.556,0.0,12.68,0.0,44.394,0.845,0.0,0.0,495.465,142.668,230.776,603.432,0.0,93.177,7611.242
2022-02-11,232.044,2348.652,0.0,0.0,31.71,93.515,0.0,119.799,19.815,233.312,581.247,54.591,292.842,0.0,0.0,480.675,0.0,0.0,10.566,0.0,8.876,0.0,0.0,0.0,21.14,0.0,0.0,0.0,939.165,54.161,109.682,948.039,0.0,486.591,7581.694
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,7.608,249.951,0.0,0.0,174.405,26.945,0.0,32.538,0.0,29.798,51.765,38.742,19.227,0.0,0.0,229.245,0.0,0.0,21.132,0.0,0.0,0.0,0.0,0.0,31.71,465.595,0.0,0.0,421.515,0.0,3.17,414.12,0.0,266.22,2735.334
